objectid	provinsi	kabkot	jumlah_kec	jumlah_des	jumlah_kel	jumlah_pen	jumlah_kk	luas_wilay	kepadatan_	perpindaha	jumlah_men	perubahan_	wajib_ktp	islam	kristen	katholik	hindu	budha	konghucu	kepercayaa	pria	wanita	belum_kawi	kawin	cerai_hidu	cerai_mati	u0	u5	u10	u15	u20	u25	u30	u35	u40	u45	u50	u55	u60	u65	u70	u75	lahir_thn3	lahir_seb3	pertumbuha	pertumbuh2	pertumbuh3	pertumbuh4	pertumbuh5	pendidikan	pendidika2	pendidika3	pendidika4	pendidika5	pendidika6	tidak_belu	belum_tama	tamat_sd	sltp	slta	diploma_i_	diploma_ii	diploma_iv	strata_ii	strata_iii	a	b	ab	o	a_	a_2	b_	b_2	ab_	ab_2	o_	o_2	tidak_di_k	belum_tida	aparatur_p	tenaga_pen	wiraswasta	pertanian_	nelayan	agama_dan_	pelajar_ma	tenaga_kes	pensiunan	lainnya	generated_	f4_18_tahun_pendidikan_khusus	f5_6_tahun_paud	f7_12_tahun_sd	f12_15_tahun_smp	f16_18_tahun_sma
694	JAWA BARAT	CIAMIS	27	258	7	1264017	448100	1595.94	792	3559	552	1028724	961351	1261802	1490	438	7	44	122	114	634623	629394	508483	662912	26090	66532	79628	92433	100413	99840	100724	95045	81700	83309	86611	84458	85282	77373	68781	51933	35896	40591	17967	1211157	1	1	1	1	0	36127	117148	60185	58707	59378	105492	318209	86518	472941	193143	145609	4655	8039	32610	2152	141	26289	24800	10761	43890	9515	93	294	79	253	371	466	1683	1145523	420671	19407	4579	300425	100988	158	1744	83927	1449	7800	322867	30 Juni 2022	293964	36306	118344	60340	61477
695	JAWA BARAT	KUNINGAN	32	361	15	1204584	404793	1192.9	1010	3472	247	1050451	883770	1195987	2444	5530	10	152	25	436	610777	593807	515852	606993	21941	59798	91444	97719	101846	85978	96331	91636	82056	89970	92239	83707	76944	64820	53014	39123	25866	31891	19752	1142849	2	2	2	1	0	38759	119988	61087	46065	48909	95132	204114	107406	424618	192947	221710	3919	8912	38631	2254	73	48600	46101	21254	81766	4663	74	4150	63	1368	86	4043	788	991628	249914	20913	5009	331140	60624	119	626	206155	1698	8260	320124	30 Juni 2022	287110	38636	119990	59112	50532
696	JAWA BARAT	CIREBON	40	412	12	2380074	800773	1071.95	2220	5813	923	2112845	1736290	2369371	7354	2732	74	503	12	28	1207081	1172993	1050903	1166775	53430	108966	188080	206995	192544	161752	204176	203626	194818	202919	195492	171924	139385	105834	82856	57702	36082	35889	42097	2254928	2	2	2	2	0	83466	241845	112017	86121	92644	195267	484861	268812	746909	367179	424663	4596	19422	60746	2734	152	68540	80152	30919	117733	5114	127	5668	124	1860	132	6782	1220	2061703	564914	28893	11318	676964	73056	15155	239	399356	3460	7464	599255	30 Juni 2022	544784	82166	229530	107866	84543
697	JAWA BARAT	MAJALENGKA	26	330	13	1328894	475301	1330.17	999	3713	504	1026636	984329	1324339	3761	608	34	118	0	34	668505	660389	537969	689402	37712	63811	96250	108565	107698	89730	105063	101992	92895	101370	106034	100445	86312	70370	59282	42445	29313	31130	20647	1263658	2	2	2	1	0	42332	131507	64168	47232	51817	102255	244135	112490	513522	223801	184136	4099	8449	36425	1751	86	31632	31528	12939	49099	3345	55	248	71	153	157	355	1918	1197394	306758	19951	4491	334805	85489	119	533	204757	1858	6052	364080	30 Juni 2022	318756	42279	128114	63666	64823
698	JAWA BARAT	SUMEDANG	26	270	7	1176018	422973	1566.2	751	5585	181	961147	878411	1170518	4566	632	36	233	24	9	592907	583111	459493	637610	27424	51491	78971	93572	96449	81239	92062	92337	82202	79952	85480	77016	77925	69395	57095	44361	29718	38244	17641	1124083	2	2	2	1	0	37234	115163	56924	42401	48176	95532	204027	109056	368384	209317	226739	3717	12477	39703	2433	165	69618	63233	37846	119499	2666	393	2048	380	1301	205	3238	1594	873997	233683	21857	5711	309838	71823	48	144	200502	1807	11322	319276	30 Juni 2022	284597	36564	113666	57077	59292
699	JAWA BARAT	INDRAMAYU	31	309	8	1888890	678290	2076.06	910	5121	288	1537348	1397038	1882858	4301	1257	67	339	26	42	950170	938720	797035	950308	45963	95584	126916	165606	153871	126647	156709	151809	139677	156132	160045	145313	121536	92555	77061	52089	33597	29327	29089	1808560	2	2	1	1	0	64743	194894	90579	66657	76973	159779	460542	183902	642248	289314	255876	3062	13108	38510	2237	91	22445	26845	10473	39673	3527	50	352	35	99	49	285	1171	1783886	422023	19216	7107	535786	180985	24946	169	284652	2472	3993	407512	30 Juni 2022	462390	65552	187760	89646	88958
700	JAWA BARAT	SUBANG	30	245	8	1599318	595969	2165.55	739	7306	556	1386230	1191794	1590057	6937	1804	41	434	17	28	799716	799602	646752	855379	29510	67677	108011	131403	129621	104153	132238	127455	112062	119792	125965	118342	111493	88307	72258	50469	32479	35270	24027	1528456	2	2	1	1	0	50456	159746	76812	53305	60000	136323	467930	214439	386362	234624	242259	3795	10899	36865	2002	143	15688	13023	11070	23270	342	54	289	42	142	208	295	672	1534223	390979	23555	5313	414997	97457	1975	234	222546	2558	6508	433191	30 Juni 2022	385118	52180	154969	77675	76442
701	JAWA BARAT	PURWAKARTA	17	183	9	1008058	336855	993.09	1015	2925	659	883685	716099	997347	7918	2136	139	513	5	0	510690	497368	447054	497391	20784	42829	78361	95777	90923	73520	85735	84096	77893	77023	76693	70198	61712	45945	34559	23270	14683	17670	18384	956957	2	2	2	1	0	37566	114244	53043	38472	42494	83182	221083	103274	299019	149755	192278	1725	11601	27762	1516	45	13051	12799	5901	25791	955	48	751	21	339	66	603	1176	946557	242370	14610	5101	284919	17439	168	127	177006	1420	4820	260078	30 Juni 2022	254882	37815	109474	52082	37443
702	JAWA BARAT	KARAWANG	30	297	12	2462492	852175	1913.71	1287	9355	981	2093404	1778248	2414373	33479	8141	463	5796	193	47	1243459	1219033	1057892	1253531	50157	100912	185304	229572	211409	168708	207030	208207	198630	197101	200335	179595	154739	111326	86310	54343	34551	35332	42841	2343544	2	2	2	1	0	89418	271298	119884	89295	90453	199696	529754	243430	720221	372296	507905	4471	24474	57119	2662	160	25006	23136	10546	40815	2591	105	788	66	378	248	733	5395	2352685	561165	23057	11396	702629	75776	5459	283	419310	4661	5684	653070	30 Juni 2022	602369	89156	258561	118886	94464
703	JAWA BARAT	BEKASI	23	180	7	3079730	973584	1251.02	2462	13991	676	2676762	2175783	2930848	104278	28336	1841	14034	207	186	1557101	1522629	1422356	1552077	31834	73463	236680	291474	292571	238031	247830	240755	255890	271317	272250	235120	185629	122105	82892	49599	28826	28761	55154	2927198	2	2	2	1	0	112611	357004	171489	128956	130088	249610	701218	331152	529652	410984	935017	7493	48587	109676	5642	309	36255	41378	17967	75197	9305	352	1240	156	469	223	1037	2203	2893948	722542	32586	22990	925367	42742	3276	479	627077	6081	4566	692018	30 Juni 2022	755814	111826	326670	150479	115959
704	JAWA BARAT	BANDUNG BARAT	16	165	0	1799495	611319	1283.44	1402	7828	470	1476568	1280430	1770791	20750	6522	374	584	34	440	916676	882819	785543	914000	40566	59386	143937	164508	162878	135682	155510	148631	127938	136934	137753	127263	106081	84002	63758	44313	27237	33070	32507	1703562	2	2	2	2	0	64359	200505	94663	71327	77467	154783	376562	174131	539628	296368	330934	5822	18406	52695	4384	565	39905	37483	19182	66684	1137	62	605	36	300	112	633	1237	1632119	479274	25804	8838	480025	32836	115	559	278588	2675	10227	480554	30 Juni 2022	452710	64073	193117	94085	70554
705	JAWA BARAT	PANGANDARAN	10	93	0	433091	159528	1128.18	384	1213	268	368099	329989	432702	313	59	0	15	1	1	216900	216191	162782	237330	10194	22785	27535	31451	33983	28582	34495	33181	29877	29867	29412	30582	31010	27716	23717	17000	11380	13303	6163	414950	2	1	1	1	0	12296	39572	20381	15158	17712	33963	108898	27796	166725	67777	46599	1641	2539	10436	651	29	5962	5773	2464	10722	741	19	152	24	86	63	197	743	406145	139123	5940	1080	78982	83784	3342	411	24935	527	2110	92857	30 Juni 2022	96913	12138	40179	19941	18580
706	JAWA BARAT	KOTA BOGOR	6	0	68	1099422	351246	111.37	9872	3749	658	965950	793129	1026210	42163	21729	1144	7759	396	21	555542	543880	523617	510976	19237	45592	85242	96878	96048	82836	90843	90872	85305	86244	86848	77940	67789	51818	40472	27690	16029	16568	18937	1043500	2	2	2	1	0	38274	117242	56401	45428	47970	89603	181227	119860	150930	145715	360732	4338	31663	93780	9700	1477	82840	61522	27088	115599	1884	82	1651	70	624	73	1270	927	805792	213807	29266	9792	329802	563	14	419	247715	3035	10486	254519	30 Juni 2022	270353	38163	114765	54793	44149
707	JAWA BARAT	KOTA SUKABUMI	7	0	33	355735	115723	48.31	7364	1410	185	325044	255249	342636	7310	3193	37	2547	2	10	178608	177127	165563	165262	8194	16716	28688	31819	30630	28217	29677	29349	26211	27144	26818	23212	21319	17360	13652	9585	5616	6438	6282	336648	2	2	2	2	0	12556	37921	18236	15781	16848	29407	70715	35267	72733	53312	93103	2747	7518	18666	1600	74	17972	16718	7980	30504	2066	34	181	32	139	64	197	359	279489	84177	8842	3247	97406	1865	36	348	72117	1247	2899	83551	30 Juni 2022	91797	12687	37306	18365	17226
708	JAWA BARAT	KOTA BANDUNG	30	0	151	2530448	821267	166.59	15190	12410	2.36	2347299	1871042	2332429	130787	54216	1620	11085	166	145	1269294	1261154	1163839	1211355	55143	100111	174594	209168	212612	194386	201976	201627	185938	193755	205169	183529	162352	131842	103882	76419	43366	49833	39707	2417029	2	2	2	1	0	82122	256309	125950	108850	107697	203619	442492	237422	290201	338892	811289	22632	92269	260476	30623	4152	331835	262284	128496	453389	7706	303	7419	481	3805	683	6047	1990	1326010	488321	75127	22047	813958	1356	47	935	541194	8637	35915	542807	30 Juni 2022	620677	82751	255862	125014	116944
709	JAWA BARAT	KOTA CIREBON	5	0	22	344030	112100	39.44	8723	1246	247	298587	248496	321101	14227	6465	103	2071	58	5	172560	171470	163115	152513	10292	18110	27230	29103	29980	27521	29003	27919	25849	25790	27265	23984	20708	16253	13116	9706	5431	5172	5968	325758	2	2	2	2	0	11598	35423	18334	15383	16844	29320	84134	35810	51709	41519	95726	2575	9248	21391	1809	109	25551	28402	9256	43869	437	55	462	62	354	150	461	206	234765	92170	9361	2337	99189	464	676	77	61050	1024	3007	74675	30 Juni 2022	88466	11657	35695	18119	17285
710	JAWA BARAT	KOTA BEKASI	12	0	56	2470972	782332	213.04	11599	18295	1.53	2211546	1810291	2190541	189546	64161	4047	22029	137	511	1238315	1232657	1184078	1188979	26587	71328	178236	210040	210606	188321	199157	206488	203677	207995	201351	176272	154322	123712	96311	60008	30266	24210	40352	2355941	2	2	2	1	0	82733	254585	125391	105851	108929	202101	471169	242315	192834	241712	962040	12916	86166	240339	20378	1103	90796	108433	39642	196305	13057	473	2910	264	1244	764	2640	4528	2009916	486262	68273	25354	823834	4398	90	1010	589867	8893	20656	442334	30 Juni 2022	617490	83621	254644	122776	116403
711	JAWA BARAT	KOTA DEPOK	11	0	63	1902159	597186	199.91	9515	8502	1.22	1736602	1384382	1771817	90992	28864	3131	5304	2010	41	954990	947169	905501	890963	26334	79361	138759	162122	167211	149232	154337	150715	142280	153744	160162	146891	125154	93205	67938	43599	24283	22527	30460	1811393	2	2	2	1	0	63931	198777	100436	83590	87625	155851	396337	156090	171126	220811	698524	13748	58283	169129	16785	1326	107626	109525	41151	200818	3722	299	3865	334	1774	962	3446	5939	1422698	417983	57868	19542	593892	2112	41	565	412827	6070	16834	374419	30 Juni 2022	480106	64453	199899	97418	87502
712	JAWA BARAT	KOTA CIMAHI	3	0	15	562160	182875	42.43	13249	2951	396	516969	415646	529997	22594	7936	566	879	13	175	282557	279603	255689	272439	12720	21312	37942	46096	47938	44412	47257	46766	41131	41908	45895	43241	37204	29165	21599	14697	8272	8637	8638	537391	2	2	1	1	0	17814	57109	29020	24309	26076	47841	105777	51153	66635	89477	176883	6071	19419	41583	4632	530	55168	57716	29121	102200	1896	102	1350	100	838	191	1186	499	311793	126964	18261	5099	169806	959	16	264	111723	2096	7974	118997	30 Juni 2022	139633	18099	57776	29221	25864
713	JAWA BARAT	KOTA TASIKMALAYA	10	0	69	737244	244417	183.94	4008	2352	424	687521	535700	726614	7908	1871	19	708	118	6	374289	362955	331430	351845	19524	34445	56615	61781	64214	58935	62573	60902	53882	56079	54875	49963	44088	36405	28388	20758	12918	14868	12345	699168	2	2	2	2	0	24527	76194	38226	32526	33505	63171	116975	70607	203241	120710	169290	3834	10799	38606	3014	168	37393	35053	15282	60316	751	73	616	79	343	185	480	1782	584891	136547	15017	4618	236334	2180	30	659	155723	1880	6507	177748	30 Juni 2022	187957	24416	75939	37365	38275
714	JAWA BARAT	KOTA BANJAR	4	16	9	206370	72590	131.01	1575	527	110	199669	154075	204431	1505	284	15	21	98	16	103721	102649	86797	99579	7985	12009	15084	15782	16503	16224	17190	17070	15101	15000	14455	12985	12803	11746	9779	7056	4480	5112	3263	196053	2	2	2	1	0	6217	19620	9817	9399	9422	17601	33749	19378	63343	36205	42246	768	1971	8193	505	12	14801	15999	6815	28159	421	13	158	2	48	19	101	37	139797	37886	5002	961	60685	10581	40	31	39986	411	1786	49001	30 Juni 2022	48913	6248	19664	9658	10272
715	JAWA TENGAH	CILACAP	24	269	15	1996985	662569	2323.9	859	5155	879	1597849	1507386	1970958	15594	7350	94	1882	30	1077	1011159	985826	835969	1027920	47236	85860	127971	155521	159708	138170	158447	157744	149310	156578	144942	136397	130490	118983	95505	69588	46194	51437	29177	1913714	2	2	1	1	0	60596	191923	94208	76412	79488	154634	455155	167937	667516	333827	303184	4304	17544	45719	1738	61	25444	24356	8865	41056	425	100	452	106	137	156	494	2388	1893006	538933	20782	14344	492301	362039	9379	203	250461	3177	7718	297644	30 Juni 2022	450992	62308	190811	91009	76867
716	JAWA TENGAH	BANYUMAS	27	301	30	1828532	614875	1391.15	1314	3463	532	1415581	1378950	1799820	15701	10667	327	1760	114	143	922028	906504	747746	953399	44654	82733	121037	139010	147071	124266	140816	133144	126670	135949	139139	133791	122421	107221	88623	66626	44419	58329	26575	1747393	2	2	1	1	0	54522	173606	86739	67998	69883	142002	424426	184927	563283	285805	280497	6634	21282	57571	3787	320	29325	33886	11415	53838	864	133	825	155	318	111	722	1401	1695539	466296	31190	13886	536791	161804	298	345	244591	3626	14131	355573	30 Juni 2022	419748	54870	173454	82554	82039
717	JAWA TENGAH	PURBALINGGA	18	224	15	1027521	343907	805.76	1275	1576	563	906582	761266	1020094	5011	2234	20	86	26	50	521022	506499	420936	537100	22083	47402	74886	81716	85360	71524	81588	78463	73741	78726	78093	71821	64267	55258	45336	33485	23710	29547	16204	976620	2	2	2	1	0	32166	101413	49990	39017	41011	82188	196888	102636	358801	188695	141260	2767	8611	26899	924	40	8769	11632	4102	16573	375	12	386	48	147	37	357	592	984491	206000	14757	7140	381040	124602	80	122	167398	1840	6592	117935	30 Juni 2022	242155	32515	100822	47858	45252
718	JAWA TENGAH	BANJARNEGARA	20	266	12	1042318	346918	1144.9	910	2117	716	992436	777579	1036846	3554	1123	43	573	8	171	530054	512264	415176	566633	20834	39675	72170	83711	85196	67016	81128	81946	77783	82384	79756	71093	66332	58763	48995	35531	23277	27237	16192	994417	2	2	2	1	0	32831	102873	49101	35802	40346	82361	216844	119216	378233	167469	125477	4081	6529	23493	934	42	21663	22409	8107	35668	308	36	246	34	147	70	288	686	952656	228121	14220	5846	220299	229100	146	195	135521	1203	6273	201175	30 Juni 2022	243874	33316	101534	46926	45920
719	JAWA TENGAH	KEBUMEN	26	449	11	1409951	461823	1334.1	1057	2845	937	1307166	1059733	1396751	7156	3843	30	1980	5	186	715284	694667	602673	709265	25518	72495	101294	105304	111351	94377	113514	114959	106694	105564	98001	89518	88202	83034	69733	51110	33234	44062	21489	1340811	2	2	2	1	0	42131	130731	65592	51038	53533	110770	242712	122681	446171	268658	273651	3193	12802	38540	1485	58	80223	97373	28038	153576	4257	71	4994	66	1252	65	5826	862	1033348	271270	18838	11911	475691	207499	2716	293	233039	2314	11740	174521	30 Juni 2022	318666	42205	132244	63343	59999
720	JAWA TENGAH	PURWOREJO	16	469	25	800275	272176	1081.97	740	2153	820	657547	616548	785033	7695	6858	44	565	18	62	400802	399473	328704	408798	12750	50023	49862	55827	60048	57311	61967	60891	55763	55769	53713	51993	54686	53570	46566	32740	19547	30022	10706	766603	1	1	1	1	0	21895	70148	35773	33185	33565	61420	148216	54522	221019	148592	186703	1702	9907	27704	1872	38	23557	28810	9311	47173	301	43	346	30	99	52	252	528	689773	157483	16175	7259	228700	142972	156	181	132856	1324	9732	103434	30 Juni 2022	173977	22236	70462	33983	36368
721	JAWA TENGAH	WONOSOBO	15	236	29	915634	299868	1011.62	905	1617	391	670441	685257	906222	5255	3368	156	587	9	37	467489	448145	367797	488129	21013	38695	63280	72042	73849	61816	74071	72310	68408	68628	68198	64937	61103	52659	42010	30858	18840	22625	13523	872791	2	2	1	1	0	28504	88517	43076	33596	35362	72698	193499	77271	373041	152687	89595	3477	6006	18889	1117	52	25935	27775	10443	45285	543	54	383	53	151	53	350	407	804202	214087	10086	6121	217503	185168	215	455	116931	1386	5091	158591	30 Juni 2022	206687	28497	86749	41423	36233
722	JAWA TENGAH	MAGELANG	21	367	5	1312175	439487	1129.98	1161	2499	909	1192204	997887	1278848	10419	21987	172	301	6	442	660790	651385	540880	678693	22733	69869	83654	97319	103836	91798	102709	101597	90855	94071	97659	93437	92060	79238	66536	48356	30793	38257	18458	1256909	2	1	1	1	0	38090	121986	60967	52543	55444	103529	231449	153543	399930	221099	244148	4028	15378	40431	2010	159	23891	31054	13961	47763	1264	54	390	51	165	105	332	1052	1192093	241905	24149	10354	405750	240988	114	386	233712	1994	11523	141157	30 Juni 2022	296988	38742	122893	58733	57632
723	JAWA TENGAH	BOYOLALI	22	261	6	1083524	369878	1096.59	988	3434	756	941017	812857	1062671	12709	4305	1722	1988	0	129	541956	541568	439242	568302	17803	58177	75750	83535	86497	73553	81899	82299	76120	83398	81799	72311	71067	63210	53555	38185	25553	34793	16496	1032503	2	2	2	1	0	33191	102475	51092	40392	41758	81859	217276	119374	268151	190224	229199	5750	15208	36227	2002	113	10164	11170	4256	18514	670	28	250	22	90	86	321	763	1037190	212324	18032	7018	378242	161926	303	202	184628	1961	8165	110721	30 Juni 2022	242862	33411	102174	48693	42261
724	JAWA TENGAH	KLATEN	26	391	10	1277455	447953	698.27	1829	2163	1.22	1132279	977303	1207429	30168	35582	3979	216	8	73	635278	642177	527912	649155	22270	78118	79064	92414	99881	90337	92594	90666	85582	95754	97898	90764	87922	81698	67132	48930	32630	44189	17392	1225210	1	1	1	1	0	36335	115488	59951	51890	55069	94751	210880	136564	262254	202633	367253	7574	25738	61019	3377	163	166626	49757	20722	85857	1035	51	817	50	350	101	587	1824	949678	206815	26137	11116	567418	51383	116	244	257415	3162	13278	140371	30 Juni 2022	288388	37010	117333	57742	58130
725	JAWA TENGAH	SUKOHARJO	12	150	17	899407	301877	493.53	1822	1587	989	749272	681976	859573	26786	11971	364	619	24	70	450030	449377	381803	451276	16738	49590	57433	66839	71937	65756	67372	65615	61998	66404	73181	65230	61439	54876	44812	30981	20149	25385	12751	861413	2	1	1	1	0	26217	83426	43501	37658	39919	67983	177772	90761	185178	149586	219233	4145	20098	48758	3645	231	26193	37430	12102	58177	718	35	831	50	237	32	594	1230	761778	173039	19368	10214	418160	44288	57	182	167359	2690	6880	57163	30 Juni 2022	206904	26915	84104	41367	41648
726	JAWA TENGAH	WONOGIRI	25	251	43	1070654	382039	1905.74	562	3825	1.32	755709	850960	1046579	12337	10186	44	1393	8	107	535371	535283	397446	575925	18901	78382	61031	64966	72274	74343	77124	74140	68387	69935	75810	72848	80723	73475	67555	50293	38101	49649	12933	1028724	1	1	1	1	0	25386	82681	43690	43870	43548	79278	209367	120757	340634	192863	168217	4427	8792	24214	1337	46	14904	19506	6448	31920	386	35	283	28	95	22	192	541	996294	192814	15893	4219	310851	252816	523	103	153527	1196	7184	131520	30 Juni 2022	213112	25722	85261	42777	46742
727	JAWA TENGAH	KARANGANYAR	17	162	15	936492	306225	803.05	1166	1732	816	840336	706898	900300	21511	11708	2570	319	1	83	466819	469673	381895	483263	18256	53078	63650	71057	73464	66381	69727	66680	63518	70166	74997	66049	64397	55150	47588	33517	21637	28514	13797	893530	2	2	1	1	0	27991	87545	43348	37818	40049	71143	187766	84910	241097	178178	184306	2960	15920	38262	2895	198	19225	27269	8813	40218	400	21	439	30	151	36	336	1123	838431	178482	19405	6337	396691	111032	26	152	166329	1645	6705	49672	30 Juni 2022	211825	28424	86552	41435	41424
728	JAWA TENGAH	SRAGEN	20	196	12	1006486	345001	994.57	1012	2535	866	914989	764806	988576	10863	5934	826	223	5	59	502423	504063	408448	515014	21920	61104	64966	74621	79150	74525	73857	70374	66741	76263	80471	68988	65858	59044	53033	38151	25984	34460	14466	963117	2	2	1	1	0	29373	92861	46914	43958	44440	75789	230088	102233	240610	177036	207255	2948	12774	31693	1751	98	36206	49807	25126	71149	662	28	807	48	261	49	550	786	821007	193432	19164	5802	371461	165419	81	122	170425	1868	6269	72437	30 Juni 2022	228352	30104	94079	45757	43911
